0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
-1.1269354234963398,-8.88116942304347,-2.4137168949839243,-4.342170607940904,1.5710178472358605,-4.495930304493884,1.9099812075367262,-8.692861187046972,1.0834205840425244,-3.109596036888402,3.428979415089245,1.5490286207661546,2.668619215488434,-1.171919345855713,-8.465826511383057,-1.7337738275527954,-4.47265625,1.274728775024414,-3.733688235282898,2.18313205242157,-8.228593349456787,1.2195104360580444,-3.215794324874878,2.8229576349258423,0.6244450807571411,2.2590619325637817,-3.7965164184570312,-22.133230209350586,-18.284523010253906,-15.992871284484863,-18.662151336669922,-19.586076736450195,-16.689598083496094,-32.469669342041016,-19.045753479003906,-21.61347770690918,-12.815766334533691,-15.21934700012207,-15.494131088256836,2.34587941485099,58.45781872376552,47.1230293203128,35.7098848273216,35.45407858436667,50.85430931592212,70.9277422530767,59.39289585906213,68.79055843917101,62.0651754750158,53.26562335531081,51.405357103983825,56.34516367035694,1.5316263953232818,7.645771296851974,6.864621571529839,5.975774830707864,5.954332757275719,7.131220745140492,8.421860973269311,7.706678652899843,8.29400738118619,7.878145433730949,7.298330175821782,7.169752931864795,7.506341563661818,1.9015422329209162,11.718915864727752,7.27661037636643,7.386767250684664,6.158098380238842,8.430165989990265,8.635726400611599,11.617173988381584,8.364470013162704,8.469637712892318,8.06371646230301,7.335178714382937,7.966598533102508,1.0,2258_P_Asthma_M_before_Sev_Y.json
-1.0776405997278,-12.881802517853,-0.1223027470182966,-8.402027950368144,-1.9608325375752016,-6.669562080908905,2.505785556374626,-8.51866112315858,1.5135839434509928,-2.7203240152109753,3.378862918845632,1.944982573373074,-0.8957899443127892,-1.4147952198982239,-15.749664783477783,-0.19400240341201425,-8.663018703460693,-1.6494490504264832,-6.3612658977508545,2.9983177185058594,-7.87445330619812,2.095458507537842,-3.1798816919326782,4.070859432220459,3.523303747177124,-2.3522413969039917,-3.1412675380706787,-30.363258361816406,-18.226200103759766,-25.34638023376465,-20.302692413330078,-33.48721694946289,-16.350622177124023,-27.01386070251465,-19.766162872314453,-27.886568069458008,-15.563549041748047,-22.22195816040039,-17.340410232543945,1.9363684988013217,102.0302681087249,56.40723658816992,37.02548390826378,46.046994158737625,56.157469119982274,48.357036364961864,61.77902902913612,57.0223097244341,97.26809325005996,67.42675122206704,93.97591865217629,61.47890387824831,1.3915345841197486,10.101003321884658,7.510475123996478,6.0848569340834775,6.785793554090606,7.493828735698613,6.953922372658604,7.859963678614305,7.551311788320894,9.862458783186876,8.211379373897362,9.694117734594329,7.840848415716779,1.7600220910497153,16.36982297453729,7.5114708646241946,10.373984653306136,7.063416906791728,10.031975252714702,7.391616712160983,11.590798780081956,7.701509337675748,10.230750509996492,8.879384316855365,9.887308828134236,7.891852982828566,1.0,2258_P_Asthma_M_before_Sev_Y.json
-1.267076709768039,-11.729836757755143,-3.36815289221704,-5.4246655610315075,0.23781250921431288,-6.482080848181043,2.79787053315547,-8.705556478940121,1.1076635958990833,-3.443117252422561,5.3961409638667925,0.8236012194605394,-0.8978917882188984,-1.448209285736084,-12.99709415435791,-2.845536708831787,-6.001832485198975,0.3974411189556122,-6.153939247131348,2.8796000480651855,-10.261164665222168,-0.17121654748916626,-2.9566469192504883,6.195953369140625,1.0055480003356934,-0.35884496569633484,-3.4225118160247803,-21.910524368286133,-17.657209396362305,-15.209649085998535,-14.059944152832031,-24.857725143432617,-17.860944747924805,-28.73670768737793,-19.96940803527832,-21.50098991394043,-15.683175086975098,-14.217283248901367,-19.06484603881836,1.5045178060692177,44.551840986909596,24.351885771334555,22.894303158800692,35.09473566069791,55.863721647390136,41.77165599962199,62.94155392125546,67.94440642240927,61.24987671422855,69.78929530813512,45.77650977747514,47.549592164701494,1.2265878713199547,6.6747165473081775,4.934762990391185,4.784799176433708,5.924080997141912,7.474203746713768,6.4630995659684825,7.933571321999662,8.242839706218318,7.826230044806283,8.353998761559348,6.765834004575869,6.8956212312380885,1.7635195475258605,13.495959074867306,5.974641384776541,7.233346363049536,5.928852372106823,9.893487442239245,7.042707967814769,11.778296461257533,8.316930026403334,8.550142287012447,9.945231651905164,6.815777926705947,6.953833606583669,1.0,2258_P_Asthma_M_before_Sev_Y.json
-1.2600638147779843,-8.179344396127595,-2.6033630151896636,-3.447379172179434,0.6375563241127464,-6.079567607844042,0.8021072695652643,-11.280879148840905,-1.8682914986068175,-3.688002877102958,4.208074471685621,1.981856835550732,2.5472787626191145,-1.3815073370933533,-8.069804191589355,-1.6450199484825134,-3.3172755241394043,-0.411599725484848,-7.8163580894470215,0.8755911886692047,-11.87999963760376,-2.117346405982971,-4.160209059715271,4.575192928314209,2.52412486076355,2.0293378233909607,-3.3314261436462402,-21.768964767456055,-16.925884246826172,-15.246810913085938,-14.937993049621582,-24.23048210144043,-21.809263229370117,-27.70299530029297,-20.707765579223633,-24.58484649658203,-14.86378002166748,-16.84657096862793,-12.312422752380371,1.3404329540387376,42.904125418270944,30.792872313456513,26.03615202259163,48.30917643340835,56.01388314554692,67.47548110673594,80.4729495182768,45.06139395415814,68.28086492628155,62.65983991974496,34.599387237249864,42.213189041665416,1.1577706828378138,6.5501240765554165,5.5491325730654975,5.1025632796263904,6.950480302353813,7.4842423227436266,8.21434605472255,8.97067163139287,6.712778407943922,8.263223640098431,7.915796859428933,5.882124381314107,6.497167770780235,1.711196590503728,10.4788262782019,6.129467456664888,6.157968429552736,6.979660056179278,9.642355803634992,8.253414879831583,14.412882566961763,6.96791985300668,9.04888004936529,8.964805111043809,6.20702374362053,6.978668793986124,1.0,2258_P_Asthma_M_before_Sev_Y.json
-0.4497364714962283,-13.514407236325113,1.8414015151364238,-6.455342788445322,0.9108072374947369,-7.9023594130810935,2.388774088191751,-8.367642007866188,3.512765698723103,-0.39694630425717486,5.9544546435538095,4.303928291915279,4.466101562285698,-0.40208899974823,-15.534900188446045,2.7115273475646973,-6.6840739250183105,1.5128310918807983,-7.2526819705963135,1.5990877747535706,-8.465250015258789,3.6748745441436768,0.24011673033237457,5.199687242507935,3.3264732360839844,4.37936806678772,-3.499138355255127,-25.993391036987305,-15.847131729125977,-18.912036895751953,-18.347444534301758,-27.094741821289062,-17.718095779418945,-31.946386337280273,-12.961304664611816,-16.206390380859375,-8.78423023223877,-11.567765235900879,-16.583337783813477,1.4466643702676356,68.34207885853252,42.985281932892384,36.70144556947345,51.18207066360169,57.9294456815959,53.09636921384586,63.38085862683911,62.225390175628014,53.598884574698765,60.775325298102246,56.41567193206496,60.33358703465715,1.2027736155518358,8.266926808586884,6.556316186159144,6.058171800920922,7.154164567830523,7.6111395783808815,7.286725548135174,7.9612096208326975,7.8883071806077645,7.321125908949987,7.795853083409297,7.511036674924771,7.7674697961857015,1.2841056280779684,15.842388765832286,6.8099957028502685,8.852846778624743,7.211909628349103,10.971632967571749,7.668286044368857,11.549817808028223,8.63509774291835,7.331879086780017,9.809732687501823,8.656758670196005,8.959891193497157,1.0,2258_P_Asthma_M_before_Sev_Y.json
-0.9403918978689803,-17.81143415739777,2.785602449618895,-9.769541079742373,-1.3668643886889886,-8.138982945215812,-0.5719072221342577,-9.648388272544386,2.060316700317444,-4.429742578246178,1.7790362853385986,-0.6132407538387754,-1.931109350756742,-1.1534799337387085,-18.141124725341797,5.242560386657715,-10.972518920898438,-1.4186452627182007,-8.562980651855469,-0.22290955483913422,-9.066386222839355,2.095259189605713,-5.152439594268799,1.7218011617660522,0.2970391511917114,-2.32185959815979,-3.279301166534424,-31.695432662963867,-13.91053581237793,-27.054601669311523,-25.55599594116211,-27.946516036987305,-24.16942024230957,-34.552947998046875,-30.664142608642578,-18.691646575927734,-19.412832260131836,-28.391109466552734,-19.42581558227539,1.3859612140172428,54.677558653799295,60.43796098850104,73.06770323547887,69.7180185331225,71.89017868477795,85.5917731992739,87.88658145540502,99.33466987628677,56.53595494706985,68.78157551090078,96.71419155587712,61.87915581077577,1.1772685394663542,7.3944275406416216,7.774185551458174,8.547964859279597,8.34973164437771,8.478807621639847,9.251582199779339,9.374784341807818,9.966677975949999,7.519039496310008,8.293465832262214,9.834337372486116,7.866330517514235,1.5067508538556942,19.285350538611297,8.258180307781116,12.98120318553918,8.460870923858172,11.753009064375458,9.269242205811823,13.452805570332792,10.177405110434274,8.726888005274098,8.48213095957921,9.853438779332109,8.099897476842276,1.0,2258_P_Asthma_M_before_Sev_Y.json
-1.69564853983238,-6.117193605336781,-6.756470768411357,-4.607176243166502,-1.6243078694363733,-8.430556029627533,5.057767452714138,-7.510848748728745,-0.5373133667989781,-2.9055055730549015,3.460591317119455,3.038407361372969,-0.5243296995478913,-1.4964509010314941,-4.2745466232299805,-8.903862953186035,-4.411663055419922,-1.8707901239395142,-7.422741889953613,5.544370174407959,-7.355837821960449,-0.19373257458209991,-2.6694724559783936,4.133199214935303,3.2939233779907227,-0.8148612976074219,-3.9400274753570557,-20.842105865478516,-21.310787200927734,-31.652637481689453,-29.499547958374023,-26.51506996154785,-21.537445068359375,-33.007415771484375,-18.73850440979004,-19.949514389038086,-22.75129508972168,-14.552932739257812,-15.07783031463623,1.8924376664711051,31.297633804562956,66.36266767162127,61.63347032434804,73.0587610275535,61.88646918223721,97.71680169891258,63.8218991353011,77.90153974977022,60.3308122358335,82.0768033517332,40.50459287036369,41.88304286664351,1.3756589935267771,5.5944288184374065,8.146328478009051,7.85069871567799,8.547441782636106,7.86679535657546,9.885180913818045,7.988860941041664,8.826184892113366,7.767291177484818,9.0596249012712,6.364321870424506,6.471710969028477,2.183497569750602,8.289613465640972,10.583598864092414,9.102721750111106,8.700410167472931,11.530860512161542,11.103954849721202,10.965160649146059,8.842524831964631,8.292935238556163,9.698066591638549,7.052411797676671,6.492916486485214,1.0,2258_P_Asthma_M_before_Sev_Y.json
-0.8633973991783173,-15.451884919144575,0.5130575539417637,-8.202741544223526,1.2126633091965346,-6.260152701613973,3.359811197984421,-9.824760643313232,-0.9464542263919867,-2.867591349534618,2.53878206340144,3.7046854004119205,-0.4531632743920516,-1.0182679891586304,-14.841687202453613,1.847985029220581,-9.244815826416016,1.4610687494277954,-6.989314556121826,2.5418269634246826,-9.974833488464355,-1.00143301486969,-2.7994415760040283,1.9696252346038818,3.1182913780212402,0.6506591439247131,-3.451744318008423,-34.798770904541016,-17.522968292236328,-21.97230339050293,-21.308063507080078,-19.49683952331543,-17.85080909729004,-29.955455780029297,-18.334508895874023,-21.996335983276367,-16.71163558959961,-12.032344818115234,-20.943506240844727,1.375152015062198,118.50728297318807,56.60555470556445,46.02912880155673,36.22005246151009,38.97122162007481,77.65969838513823,58.16109010809855,46.20041758235685,49.37880020970329,48.378729439189506,67.47220186900954,44.2463499504541,1.1726687576047203,10.88610504143645,7.523666307430471,6.784477047021143,6.018309767826021,6.242693458762396,8.812474021813523,7.626341856230846,6.797088904991375,7.027005066861934,6.955481970301519,8.214146447988954,6.651792987642813,1.4562304364248397,18.901535136799755,7.541139354183898,10.644909470863864,6.1392674451420985,8.840855923924986,9.431226307921982,12.437323337699922,6.862666623478958,7.589590262829019,7.404332772413618,9.010932015337522,6.667211328862451,1.0,2258_P_Asthma_M_before_Sev_Y.json
-3.8737590151864127,-8.115869518872854,-9.827857833859083,-0.7386468102199,0.9072039259748684,0.006874473916517722,-3.909359262199015,-9.568434919054443,-0.32306320147236456,5.514875360437341,-6.370567425959618,-1.3543695119788517,-3.4364009890201928,-3.8028223514556885,-6.811039686203003,-10.182674884796143,-0.27248426899313927,0.7467832267284393,-0.539156973361969,-4.383213996887207,-9.489644050598145,0.27112432289868593,4.875917434692383,-6.437440395355225,-1.6820018291473389,-3.446434259414673,-5.102750778198242,-19.735355377197266,-19.112998962402344,-10.917634010314941,-7.860036373138428,-13.778501510620117,-20.469900131225586,-30.12232208251953,-21.125484466552734,-17.262651443481445,-23.167221069335938,-14.62448501586914,-15.708946228027344,0.24485827066861388,30.020708638957263,17.182359726930123,17.57377532835401,23.971700110746085,36.73296582804407,44.73465774807183,85.63395759315051,55.08914267333216,65.45433058358088,51.7929448081931,49.012736427235225,48.340369096320806,0.49483155787461036,5.479115680377379,4.145161001327949,4.192108697106268,4.896090288255118,6.060772708825507,6.688397248076091,9.25386176648163,7.422206051662279,8.090385070166986,7.196731536481898,7.000909685693369,6.952723861647376,3.9052358671924816,9.792244210921558,10.666262200484079,4.256685851528398,4.9794295932416075,6.060776607534359,7.747112209656773,13.31123226426956,7.429233641868975,9.791229791233569,9.611299294938787,7.130711970218196,7.755592875703298,1.0,2345_P_Asthma_M_before_Mod_Y.json
-3.1636342846344565,-4.850946022597986,-8.87156053124187,-6.63402058100589,2.7356803539757415,-1.5277806674696017,-2.224842460669368,-13.542759340395715,-1.2196778347889814,-0.7094357264376132,-9.878028200608547,-2.7713012927882024,-12.72766553098771,-3.0579440593719482,-5.210180282592773,-8.660438537597656,-6.478822708129883,2.7326154708862305,-1.356956124305725,-2.6954457759857178,-13.988823890686035,-1.9518603086471558,-0.884531557559967,-10.903013229370117,-2.981567859649658,-11.605602264404297,-4.43151330947876,-10.815738677978516,-17.963937759399414,-16.524333953857422,-13.438976287841797,-16.791250228881836,-16.69091796875,-42.7906494140625,-21.155548095703125,-17.6519832611084,-25.808332443237305,-19.266403198242188,-34.13616943359375,0.2621140011000936,6.878249440325194,12.87166606630085,16.66524642431864,35.18415508327829,39.35772123384226,35.48011161385681,146.07984593635572,62.08296710433289,64.78051467032925,68.27243059949309,54.763895315486536,77.10171044667072,0.5119707033611334,2.62264169118185,3.5877104211879827,4.082308957479657,5.9316233092871204,6.2735732428849715,5.9565184137931455,12.086349570335774,7.879274529062488,8.04863433573232,8.26271327104439,7.400263192311915,8.78075796538492,3.2047926435285405,5.5145196304378485,9.569548177724448,7.789446417655643,6.532082522626848,6.456921480220747,6.358461731319464,18.15175408846845,7.973116148972645,8.079839956352805,12.878193651732015,7.90215199619041,15.462702878713129,1.0,2345_P_Asthma_M_before_Mod_Y.json
